3.344 2 IMU_MAG_RAW -275 69 -145
3.347 2 IMU_GYRO_RAW -22 8 -13
3.350 2 IMU_ACCEL_RAW -2009 -38 77
3.394 2 IMU_MAG_RAW -275 69 -145
3.397 2 IMU_GYRO_RAW -20 12 -12
3.400 2 IMU_ACCEL_RAW -2014 -33 51
3.444 2 IMU_MAG_RAW -275 69 -145
3.447 2 IMU_GYRO_RAW -21 9 -13
3.450 2 IMU_ACCEL_RAW -2015 -41 63
3.494 2 IMU_MAG_RAW -275 69 -145
3.497 2 IMU_GYRO_RAW -21 11 -12
3.501 2 IMU_ACCEL_RAW -2011 -25 66
3.544 2 IMU_MAG_RAW -275 69 -145
3.547 2 IMU_GYRO_RAW -20 15 -13
3.550 2 IMU_ACCEL_RAW -2011 -42 45
3.600 2 ALIVE |52,174,40,85,193,233,106,158,180,165,1,53,138,171,11,135|
3.603 2 IMU_MAG_RAW -275 69 -145
3.606 2 IMU_GYRO_RAW -22 9 -13
3.609 2 IMU_ACCEL_RAW -2007 -30 68
3.644 2 IMU_MAG_RAW -275 69 -145
3.647 2 IMU_GYRO_RAW -21 13 -13
3.651 2 IMU_ACCEL_RAW -2013 -37 61
3.696 2 BARO_RAW 0. 0.
3.700 2 IMU_MAG_RAW -275 69 -145
3.703 2 IMU_GYRO_RAW -22 10 -13
3.706 2 IMU_ACCEL_RAW -2015 -32 49
3.744 2 IMU_MAG_RAW -275 69 -145
3.747 2 IMU_GYRO_RAW -19 13 -12
3.750 2 IMU_ACCEL_RAW -2010 -36 56
3.795 2 DL_VALUE 12 12000.
3.799 2 IMU_MAG_RAW -275 69 -145
3.802 2 IMU_GYRO_RAW -21 12 -12
3.805 2 IMU_ACCEL_RAW -2016 -29 61
3.845 2 IMU_MAG_RAW -275 69 -145
3.848 2 IMU_GYRO_RAW -20 11 -13
3.851 2 IMU_ACCEL_RAW -2014 -37 55
3.895 2 IMU_MAG_RAW -275 69 -145
3.898 2 IMU_GYRO_RAW -21 12 -14
3.901 2 IMU_ACCEL_RAW -2017 -37 66
3.944 2 IMU_MAG_RAW -275 69 -145
3.948 2 IMU_GYRO_RAW -21 9 -13
3.951 2 IMU_ACCEL_RAW -2013 -36 63
3.995 2 IMU_MAG_RAW -275 69 -145
3.998 2 IMU_GYRO_RAW -18 15 -13
4.001 2 IMU_ACCEL_RAW -2011 -31 49
4.045 2 IMU_MAG_RAW -275 69 -145
4.046 2 DOWNLINK_STATUS 0 4 4634 262 0 1153. 65. 0.
4.048 2 IMU_GYRO_RAW -20 10 -13
4.051 2 IMU_ACCEL_RAW -2013 -32 81
4.094 2 IMU_MAG_RAW -275 69 -145
4.098 2 IMU_GYRO_RAW -20 13 -13
4.101 2 IMU_ACCEL_RAW -2007 -39 60
4.144 2 IMU_MAG_RAW -275 69 -145
4.147 2 IMU_GYRO_RAW -21 9 -13
4.150 2 IMU_ACCEL_RAW -2015 -32 58
4.196 2 BARO_RAW 0. 0.
4.199 2 IMU_MAG_RAW -275 69 -145
4.202 2 IMU_GYRO_RAW -21 11 -12
4.205 2 IMU_ACCEL_RAW -2009 -35 60
4.245 2 IMU_MAG_RAW -275 69 -145
4.248 2 IMU_GYRO_RAW -19 14 -13
4.250 2 IMU_ACCEL_RAW -2012 -37 62
4.296 2 DL_VALUE 13 1.5
4.298 2 IMU_MAG_RAW -275 69 -145
4.301 2 IMU_GYRO_RAW -21 12 -12
4.304 2 IMU_ACCEL_RAW -2018 -34 67
4.346 2 IMU_MAG_RAW -275 69 -145
4.347 2 IMU_GYRO_RAW -20 12 -13
4.350 2 IMU_ACCEL_RAW -2015 -36 69
4.360 2 FBW_STATUS 0 47 0 152 3
4.394 2 IMU_MAG_RAW -275 69 -145
4.397 2 IMU_GYRO_RAW -20 11 -13
4.400 2 IMU_ACCEL_RAW -2013 -32 66
4.444 2 IMU_MAG_RAW -275 69 -145
4.447 2 IMU_GYRO_RAW -21 12 -12
4.450 2 IMU_ACCEL_RAW -2011 -31 59
4.494 2 IMU_MAG_RAW -275 69 -145
4.497 2 IMU_GYRO_RAW -19 13 -13
4.500 2 IMU_ACCEL_RAW -2012 -33 62
4.544 2 IMU_MAG_RAW -275 69 -145
4.547 2 IMU_GYRO_RAW -21 11 -13
4.550 2 IMU_ACCEL_RAW -2017 -34 68
4.594 2 IMU_MAG_RAW -275 69 -145
4.597 2 IMU_GYRO_RAW -21 12 -12
4.600 2 IMU_ACCEL_RAW -2014 -31 54
4.644 2 IMU_MAG_RAW -275 69 -145
4.647 2 IMU_GYRO_RAW -21 9 -13
4.650 2 IMU_ACCEL_RAW -2010 -32 68
4.696 2 BARO_RAW 0. 0.
4.700 2 IMU_MAG_RAW -275 69 -145
4.703 2 IMU_GYRO_RAW -19 14 -13
4.706 2 IMU_ACCEL_RAW -2008 -22 60
4.744 2 IMU_MAG_RAW -275 69 -145
4.747 2 IMU_GYRO_RAW -21 13 -13
4.751 2 IMU_ACCEL_RAW -2013 -28 59
4.796 2 DL_VALUE 14 0.610865
4.799 2 IMU_MAG_RAW -275 69 -145
4.802 2 IMU_GYRO_RAW -21 11 -14
4.805 2 IMU_ACCEL_RAW -2014 -34 67
4.844 2 IMU_MAG_RAW -275 69 -145
4.847 2 IMU_GYRO_RAW -24 9 -13
4.851 2 IMU_ACCEL_RAW -2011 -28 66
4.894 2 IMU_MAG_RAW -275 69 -145
4.898 2 IMU_GYRO_RAW -22 11 -13
4.901 2 IMU_ACCEL_RAW -2017 -35 60
4.944 2 IMU_MAG_RAW -275 69 -145
4.948 2 IMU_GYRO_RAW -19 13 -13
4.951 2 IMU_ACCEL_RAW -2019 -37 58
4.994 2 IMU_MAG_RAW -275 69 -145
4.997 2 IMU_GYRO_RAW -20 11 -13
5.001 2 IMU_ACCEL_RAW -2011 -35 56
5.045 2 IMU_MAG_RAW -275 69 -145
5.046 2 DOWNLINK_STATUS 0 5 5779 327 0 1145. 65. 0.
5.048 2 IMU_GYRO_RAW -20 11 -13
5.051 2 IMU_ACCEL_RAW -2017 -36 63
5.095 2 IMU_MAG_RAW -275 69 -145
5.097 2 IMU_GYRO_RAW -22 10 -13
5.100 2 IMU_ACCEL_RAW -2010 -33 57
5.145 2 IMU_MAG_RAW -275 69 -145
5.148 2 IMU_GYRO_RAW -20 12 -14
5.151 2 IMU_ACCEL_RAW -2016 -32 54
5.196 2 BARO_RAW 0. 0.
5.199 2 IMU_MAG_RAW -275 69 -145
5.202 2 IMU_GYRO_RAW -19 14 -13
5.205 2 IMU_ACCEL_RAW -2011 -33 65
5.244 2 IMU_MAG_RAW -275 69 -145
5.247 2 IMU_GYRO_RAW -20 12 -13
5.250 2 IMU_ACCEL_RAW -2010 -31 56
5.295 2 DL_VALUE 15 7500.
5.298 2 IMU_MAG_RAW -275 69 -145
5.301 2 IMU_GYRO_RAW -21 10 -13
5.304 2 IMU_ACCEL_RAW -2015 -35 68
5.344 2 IMU_MAG_RAW -275 69 -145
5.347 2 IMU_GYRO_RAW -22 9 -13
5.350 2 IMU_ACCEL_RAW -2016 -24 58
5.394 2 IMU_MAG_RAW -275 69 -145
5.397 2 IMU_GYRO_RAW -19 12 -13
5.400 2 IMU_ACCEL_RAW -2011 -31 54
5.444 2 IMU_MAG_RAW -275 69 -145
5.447 2 IMU_GYRO_RAW -21 11 -13
5.450 2 IMU_ACCEL_RAW -2014 -30 67
5.494 2 IMU_MAG_RAW -275 69 -145
5.497 2 IMU_GYRO_RAW -20 12 -12
5.500 2 IMU_ACCEL_RAW -2014 -24 49
5.544 2 IMU_MAG_RAW -275 69 -145
5.547 2 IMU_GYRO_RAW -21 11 -13
5.550 2 IMU_ACCEL_RAW -2012 -39 62
5.595 2 IMU_MAG_RAW -275 69 -145
5.598 2 IMU_GYRO_RAW -20 12 -13
5.602 2 IMU_ACCEL_RAW -2015 -33 48
5.603 2 PONG 
5.644 2 IMU_MAG_RAW -275 69 -145
5.647 2 IMU_GYRO_RAW -20 12 -13
5.650 2 IMU_ACCEL_RAW -2016 -35 57
5.703 2 ALIVE |52,174,40,85,193,233,106,158,180,165,1,53,138,171,11,135|
5.705 2 BARO_RAW 0. 0.
5.708 2 IMU_MAG_RAW -275 69 -145
5.712 2 IMU_GYRO_RAW -21 12 -12
5.715 2 IMU_ACCEL_RAW -2021 -38 61
5.744 2 IMU_MAG_RAW -275 69 -145
5.747 2 IMU_GYRO_RAW -21 12 -13
5.750 2 IMU_ACCEL_RAW -2011 -37 66
5.795 2 DL_VALUE 16 1250.
5.798 2 IMU_MAG_RAW -275 69 -145
5.802 2 IMU_GYRO_RAW -21 12 -13
5.805 2 IMU_ACCEL_RAW -2011 -37 62
5.844 2 IMU_MAG_RAW -275 69 -145
5.847 2 IMU_GYRO_RAW -20 12 -13
5.850 2 IMU_ACCEL_RAW -2015 -34 57
5.894 2 IMU_MAG_RAW -275 69 -145
5.897 2 IMU_GYRO_RAW -22 12 -14
5.900 2 IMU_ACCEL_RAW -2016 -33 62
5.944 2 IMU_MAG_RAW -275 69 -145
5.947 2 IMU_GYRO_RAW -21 11 -13
5.951 2 IMU_ACCEL_RAW -2018 -32 58
5.994 2 IMU_MAG_RAW -275 69 -145
5.997 2 IMU_GYRO_RAW -21 11 -13
6.001 2 IMU_ACCEL_RAW -2018 -36 60
6.044 2 IMU_MAG_RAW -275 69 -145
6.046 2 DOWNLINK_STATUS 0 6 6938 393 0 1159. 66. 56.9
6.047 2 IMU_GYRO_RAW -20 12 -13
6.051 2 IMU_ACCEL_RAW -2013 -35 53
6.094 2 IMU_MAG_RAW -275 69 -145
6.098 2 IMU_GYRO_RAW -20 12 -13
6.101 2 IMU_ACCEL_RAW -2015 -33 64
6.144 2 IMU_MAG_RAW -275 69 -145
6.148 2 IMU_GYRO_RAW -21 12 -14
6.151 2 IMU_ACCEL_RAW -2016 -31 59
6.197 2 BARO_RAW 0. 0.
6.200 2 IMU_MAG_RAW -275 69 -145
6.203 2 IMU_GYRO_RAW -21 12 -13
6.206 2 IMU_ACCEL_RAW -2009 -30 54
6.245 2 IMU_MAG_RAW -275 69 -145
6.248 2 IMU_GYRO_RAW -19 12 -13
6.251 2 IMU_ACCEL_RAW -2012 -31 65
6.296 2 DL_VALUE 17 0.48
6.299 2 IMU_MAG_RAW -275 69 -145
6.302 2 IMU_GYRO_RAW -20 12 -13
6.305 2 IMU_ACCEL_RAW -2020 -32 58
6.344 2 IMU_MAG_RAW -275 69 -145
6.347 2 IMU_GYRO_RAW -20 12 -13
6.350 2 IMU_ACCEL_RAW -2010 -32 68
6.360 2 FBW_STATUS 0 52 0 152 2
6.394 2 IMU_MAG_RAW -275 69 -145
6.397 2 IMU_GYRO_RAW -20 12 -13
6.400 2 IMU_ACCEL_RAW -2014 -29 57
6.444 2 IMU_MAG_RAW -275 69 -145
6.447 2 IMU_GYRO_RAW -21 10 -12
6.450 2 IMU_ACCEL_RAW -2015 -36 72
6.494 2 IMU_MAG_RAW -275 69 -145
6.497 2 IMU_GYRO_RAW -20 12 -13
6.500 2 IMU_ACCEL_RAW -2016 -32 67
6.544 2 IMU_MAG_RAW -275 69 -145
6.547 2 IMU_GYRO_RAW -20 11 -13
6.550 2 IMU_ACCEL_RAW -2016 -32 57
6.594 2 IMU_MAG_RAW -275 69 -145
6.597 2 IMU_GYRO_RAW -20 12 -13
6.600 2 IMU_ACCEL_RAW -2013 -32 63
6.644 2 IMU_MAG_RAW -275 69 -145
6.647 2 IMU_GYRO_RAW -20 12 -13
6.650 2 IMU_ACCEL_RAW -2012 -35 59
6.696 2 BARO_RAW 0. 0.
6.699 2 IMU_MAG_RAW -275 69 -145
6.702 2 IMU_GYRO_RAW -21 11 -13
6.706 2 IMU_ACCEL_RAW -2011 -33 64
6.744 2 IMU_MAG_RAW -275 69 -145
6.747 2 IMU_GYRO_RAW -19 12 -13
6.750 2 IMU_ACCEL_RAW -2015 -34 59
6.795 2 DL_VALUE 18 0.03
6.798 2 IMU_MAG_RAW -275 69 -145
6.801 2 IMU_GYRO_RAW -21 11 -13
6.804 2 IMU_ACCEL_RAW -2012 -36 63
6.844 2 IMU_MAG_RAW -275 69 -145
6.847 2 IMU_GYRO_RAW -20 12 -13
6.850 2 IMU_ACCEL_RAW -2011 -36 61
6.894 2 IMU_MAG_RAW -275 69 -145
6.897 2 IMU_GYRO_RAW -20 11 -14
6.900 2 IMU_ACCEL_RAW -2014 -29 61
6.944 2 IMU_MAG_RAW -275 69 -145
6.947 2 IMU_GYRO_RAW -21 12 -13
6.950 2 IMU_ACCEL_RAW -2007 -28 61
6.994 2 IMU_MAG_RAW -275 69 -145
6.997 2 IMU_GYRO_RAW -20 14 -14
7.000 2 IMU_ACCEL_RAW -2007 -38 56
7.044 2 IMU_MAG_RAW -275 69 -145
7.046 2 DOWNLINK_STATUS 0 7 8083 458 0 1145. 65. 56.9
7.047 2 IMU_GYRO_RAW -20 11 -13
7.050 2 IMU_ACCEL_RAW -2012 -36 63
7.094 2 IMU_MAG_RAW -275 69 -145
7.097 2 IMU_GYRO_RAW -21 10 -13
7.100 2 IMU_ACCEL_RAW -2015 -38 56
7.144 2 IMU_MAG_RAW -275 69 -145
7.147 2 IMU_GYRO_RAW -21 10 -13
7.151 2 IMU_ACCEL_RAW -2021 -34 61
