4.051 1 WIND_INFO 1 42 0. 0. 0.
10.538 1 WIND_INFO 1 42 0. 0. 0.
14.052 1 WIND_INFO 1 42 0. 0. 0.
20.539 1 WIND_INFO 1 42 0. 0. 0.
22.563 1 SETTING 0 1 3.
24.052 1 WIND_INFO 1 42 0. 0. 0.
30.538 1 WIND_INFO 1 42 0. 0. 0.
34.052 1 WIND_INFO 1 42 0. 0. 0.
40.539 1 WIND_INFO 1 42 0. 0. 0.
44.052 1 WIND_INFO 1 42 0. 0. 0.
50.539 1 WIND_INFO 1 42 0. 0. 0.
