39.817 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
40.041 3 DOWNLINK_STATUS 0 40 5610 233 1 104. 4. -1.39405342022e+12
40.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
40.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
40.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
40.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
41.042 3 DOWNLINK_STATUS 0 41 5714 237 1 104. 4. -1.39405342523e+12
41.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
41.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
42.348 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
42.348 3 ESTIMATOR 0. 0.
42.348 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
42.348 3 GPS 0 0 0 0 0 0 0 0 0 0 1
42.348 3 DL_VALUE 0 235.
42.348 3 WP_MOVED 10 360453.8125 4813581. 260. 31
42.348 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
42.348 3 DOWNLINK_STATUS 0 42 5922 246 1 208. 9. -1.39405342523e+12
42.348 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
42.348 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
42.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.749 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.751 3 DOWNLINK_STATUS 0 43 6026 250 1 104. 4. -1.39405342523e+12
50.751 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.751 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.751 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.751 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.751 3 DOWNLINK_STATUS 0 44 6130 254 1 104. 4. -1.39405342523e+12
50.751 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.751 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.751 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.751 3 ESTIMATOR 0. 0.
50.751 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.751 3 GPS 0 0 0 0 0 0 0 0 0 0 1
50.751 3 DL_VALUE 1 0.
50.751 3 ATTITUDE -1.382978 2.603801 0.014476
50.752 3 PPRZ_MODE 0 0 0 0 0 17
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 DOWNLINK_STATUS 0 45 6348 264 1 218. 10. -1.39405342523e+12
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 DOWNLINK_STATUS 0 46 6452 268 1 104. 4. -1.39405343023e+12
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 DOWNLINK_STATUS 0 47 6556 272 1 104. 4. -1.39405343023e+12
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 ESTIMATOR 0. 0.
50.752 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.752 3 GPS 0 0 0 0 0 0 0 0 0 0 1
50.753 3 DL_VALUE 2 0.
50.753 3 WP_MOVED 11 360170.5 4813757.5 260. 31
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 DOWNLINK_STATUS 0 48 6764 281 1 208. 9. -1.39405343023e+12
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 DOWNLINK_STATUS 0 49 6868 285 1 104. 4. -1.39405343023e+12
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 DOWNLINK_STATUS 0 50 6998 290 1 130. 5. -1.39405343023e+12
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.753 3 ESTIMATOR 0. 0.
50.753 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
50.754 3 GPS 0 0 0 0 0 0 0 0 0 0 1
50.754 3 DL_VALUE 3 0.
50.754 3 ATTITUDE -1.381747 2.603152 0.014686
50.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
51.045 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
51.045 3 DOWNLINK_STATUS 0 51 7204 299 1 206. 9. -1.39405343523e+12
51.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
51.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
51.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
52.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
52.052 3 DOWNLINK_STATUS 0 52 7308 303 1 104. 4. -1.39405343523e+12
52.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
52.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
52.665 3 WIND_INFO 3 42 0. 0. 0.
52.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
53.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
53.061 3 DOWNLINK_STATUS 0 53 7412 307 1 104. 4. -1.39405343523e+12
53.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
53.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
53.556 3 ESTIMATOR 0. 0.
53.560 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
53.566 3 GPS 0 0 0 0 0 0 0 0 0 0 1
53.568 3 DL_VALUE 4 40.
53.572 3 WP_MOVED 0 360327. 4813637. 260. 31
53.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
54.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
54.069 3 DOWNLINK_STATUS 0 54 7620 316 1 208. 9. -1.39405343523e+12
54.293 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
54.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
54.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
55.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
55.077 3 DOWNLINK_STATUS 0 55 7724 320 1 104. 4. -1.39405343523e+12
55.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
56.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
56.081 3 DOWNLINK_STATUS 0 56 7776 322 2 52. 2. -1.39405344023e+12
56.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
56.540 3 FBW_STATUS 0 52 0 0 0
56.545 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
56.557 3 ESTIMATOR 0. 0.
56.561 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
56.567 3 GPS 0 0 0 0 0 0 0 0 0 0 1
56.569 3 DL_VALUE 5 0.
56.572 3 ATTITUDE -1.381678 2.603028 0.014459
56.574 3 PPRZ_MODE 0 0 0 0 0 17
56.576 3 CALIBRATION 0. 0
56.804 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
57.044 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
57.085 3 DOWNLINK_STATUS 0 57 8020 334 2 244. 12. -1.39405344023e+12
57.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
57.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
57.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
58.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
58.089 3 DOWNLINK_STATUS 0 58 8124 338 2 104. 4. -1.39405344023e+12
58.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
58.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
58.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
59.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
59.093 3 DOWNLINK_STATUS 0 59 8228 342 2 104. 4. -1.39405344023e+12
59.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
59.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
59.556 3 ESTIMATOR 0. 0.
59.561 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
59.567 3 GPS 0 0 0 0 0 0 0 0 0 0 1
59.569 3 DL_VALUE 6 0.
59.572 3 WP_MOVED 1 360285. 4813595. 260. 31
59.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
60.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
60.097 3 DOWNLINK_STATUS 0 60 8436 351 2 208. 9. -1.39405344023e+12
60.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
60.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
61.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
61.101 3 DOWNLINK_STATUS 0 61 8514 354 3 78. 3. -1.39405344523e+12
61.292 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
61.542 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
61.673 3 PPRZ_MODE 1 0 0 0 0 21
61.792 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
62.042 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
62.105 3 DOWNLINK_STATUS 0 62 8630 359 3 116. 5. -1.39405344523e+12
62.291 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
62.541 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
62.556 3 ESTIMATOR 0. 0.
62.561 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
62.566 3 GPS 0 0 0 0 0 0 0 0 0 0 1
62.568 3 DL_VALUE 7 1.
62.571 3 ATTITUDE -1.38211 2.603009 0.014633
62.665 3 WIND_INFO 3 42 0. 0. 0.
62.791 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
63.041 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
63.109 3 DOWNLINK_STATUS 0 63 8836 368 3 206. 9. -1.39405344523e+12
63.291 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
63.541 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
63.791 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
63.839 3 PPRZ_MODE 0 0 0 0 0 17
64.041 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
64.113 3 DOWNLINK_STATUS 0 64 8952 373 3 116. 5. -1.39405344523e+12
64.291 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
64.541 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
64.791 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
65.041 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
65.117 3 DOWNLINK_STATUS 0 65 9056 377 3 104. 4. -1.39405344523e+12
65.291 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
65.556 3 ESTIMATOR 0. 0.
65.560 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
65.566 3 GPS 0 0 0 0 0 0 0 0 0 0 1
65.568 3 DL_VALUE 8 0.
65.572 3 WP_MOVED 2 360334.5 4813695. 260. 31
65.791 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
66.041 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
66.121 3 DOWNLINK_STATUS 0 66 9238 385 4 182. 8. -1.39405345023e+12
66.291 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
66.541 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
66.791 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
67.041 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
67.125 3 DOWNLINK_STATUS 0 67 9342 389 4 104. 4. -1.39405345023e+12
67.291 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
67.541 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
67.791 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
68.041 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
68.129 3 DOWNLINK_STATUS 0 68 9446 393 4 104. 4. -1.39405345023e+12
68.291 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
68.541 3 NAVIGATION 0 2 0. 0. 0. 0. 0 0
68.556 3 ESTIMATOR 0. 0.
