11.259 1 WIND_INFO 1 42 0. 0. 0.
21.258 1 WIND_INFO 1 42 0. 0. 0.
31.261 1 WIND_INFO 1 42 0. 0. 0.
41.340 1 WIND_INFO 1 42 0. 0. 0.
51.340 1 WIND_INFO 1 42 0. 0. 0.
61.340 1 WIND_INFO 1 42 0. 0. 0.
71.340 1 WIND_INFO 1 42 0. 0. 0.
81.341 1 WIND_INFO 1 42 0. 0. 0.
